uuid,source,orig_id,snap_dist,u,v,key,osmid,oneway,lanes,name,highway,type_highway,maxspeed,junction,length,from,to,ref,tunnel,bridge,service,access,road_width,est_width
08c22d5f-d06a-4ded-ac63-eb1495a6bbce,Mapillary,464844039266877,3.2798657331402645,5146317039.0,5146317045.0,0.0,529822846,False,,,footway,walk,,,41.049,5146317045.0,5146317039.0,,,,,,,
5a4ba5a4-09e2-4be9-8301-b3dd959d5334,Mapillary,839678408137898,5.69861251852237,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
d552e322-8406-4eed-8b10-1b8aebb19a0e,Mapillary,348996758005535,4.384701935253951,1796879214.0,6985965255.0,0.0,746516608,False,"['4', '5']",Farrer Road,footway,walk,70.0,,98.172,6985965255.0,1796879214.0,,,,,no,,
0c304a0f-4e77-4361-a378-fbbb3bb16936,Mapillary,441503545276985,3.54845760198776,5138687764.0,5146317039.0,0.0,529822846,False,,,footway,walk,,,19.272,5146317039.0,5138687764.0,,,,,,,
280cf3b1-5ba0-462b-abb8-3308ff95a7df,Mapillary,1406453213404493,2.6589073080678114,1625964814.0,1625964823.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,17.194,1625964823.0,1625964814.0,,,,,,,
d6137a5c-e9c6-4d62-9706-e45fb271759d,Mapillary,436006749291460,0.0892688198239492,602165511.0,5040188445.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,48.225,5040188445.0,602165511.0,,,,,,,
0b537f2c-e2ea-4ac5-9505-db6fc05bffaf,Mapillary,3619009921696337,0.3284912353894117,4816030293.0,5138687764.0,0.0,"[149654680, 528903517]",False,,,footway,walk,,,39.573,5138687764.0,4816030293.0,,,yes,,,,
267af13f-01cd-4228-a404-060ceab80d01,Mapillary,414053584943540,1.1158104030389524,4816030293.0,4816030294.0,0.0,149654686,False,,,steps,walk,,,8.581,4816030294.0,4816030293.0,,,yes,,,,
08787d97-6558-416a-97e4-580255dcbcc2,Mapillary,980415343731759,4.087307435153731,4816030294.0,4816030296.0,0.0,152773938,False,,Red Brick Path,footway,walk,,,15.906,4816030296.0,4816030294.0,,,,,,,
74907cc8-300f-4f1e-88d9-282ca1f63569,Mapillary,1507616563440347,0.6623946548985197,1625964814.0,1625964823.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,17.194,1625964823.0,1625964814.0,,,,,,,
e9ff5180-832d-422f-9927-72ac9d9acb4f,Mapillary,402575709447532,0.9263378695091522,602165506.0,602165511.0,0.0,149654707,False,,Red Brick Path,footway,walk,,,76.938,602165511.0,602165506.0,,,,,,,
206a6035-af43-481e-8bad-f74743d8210c,Mapillary,999795541820057,2.3508740542909927,602165511.0,5040188445.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,48.225,5040188445.0,602165511.0,,,,,,,
8914d1c6-d60b-425b-be5e-a5e4ed0845b8,Mapillary,929773805499053,1.7279523649291282,1110030644.0,1110034412.0,0.0,528905429,False,,,footway,walk,,,40.105,1110034412.0,1110030644.0,,,,,,2.0,
18b81c2c-4fd8-42b3-92fb-e0c4b44805af,Mapillary,795781626020544,1.7279523649291282,1110030644.0,1110034412.0,0.0,528905429,False,,,footway,walk,,,40.105,1110034412.0,1110030644.0,,,,,,2.0,
21b0571d-c4ea-4523-b51d-b6f7344ca480,Mapillary,1143825490216530,2.355835272998108,1110030644.0,1110034412.0,0.0,528905429,False,,,footway,walk,,,40.105,1110034412.0,1110030644.0,,,,,,2.0,
7f267c58-023d-4b31-aa92-031ec01bc9f5,Mapillary,1524255755172387,1.286621217140759,4816030293.0,5138687764.0,0.0,"[149654680, 528903517]",False,,,footway,walk,,,39.573,5138687764.0,4816030293.0,,,yes,,,,
eac7d9a7-5381-4eec-852b-a19c147b587c,Mapillary,844615503921215,1.353111186566656,1110030644.0,5138703158.0,0.0,528905429,False,,,footway,walk,,,29.795,5138703158.0,1110030644.0,,,,,,2.0,
7fc8ea2e-0241-4293-bc69-800c64e93967,Mapillary,2719900991511746,1.764198986493742,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
ce8c145f-755b-496e-b6b4-9f5ffeef0f41,Mapillary,1167882674520632,3.2798671634841146,1110031600.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,18.535,1110034484.0,1110031600.0,,,,,,2.0,
9be9b4be-13f1-460a-b1ee-6d946747b9c3,Mapillary,1133477617939295,1.1628576594318445,1110030644.0,1110034412.0,0.0,528905429,False,,,footway,walk,,,40.105,1110034412.0,1110030644.0,,,,,,2.0,
9d7cdc2e-6cb1-4565-8d69-f48bc07934e2,Mapillary,386670051088309,7.048717865305526,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
3aa7eb47-5687-4ae9-bb1e-9370fe4cf092,Mapillary,2383008145231986,1.5929471090847216,5138702697.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,93.698,7386404874.0,5138702697.0,,,,,,2.0,
d330f0bd-c7f0-4fe3-b282-09acdcf7a80b,Mapillary,1180887686660907,3.205835316194768,5138702697.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,93.698,7386404874.0,5138702697.0,,,,,,2.0,
37090312-a7c5-4495-83ad-fd446add6064,Mapillary,448369701386747,0.9972628944932184,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
f175c3ed-407e-4649-b474-8f80c46f6e07,Mapillary,1902887093464753,1.652557404745691,5146317039.0,5146317045.0,0.0,529822846,False,,,footway,walk,,,41.049,5146317045.0,5146317039.0,,,,,,,
0ed8c955-adfa-4227-99c2-7b442a130a95,Mapillary,746976567512572,2.3298478354872008,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
00fedfdc-f211-4a01-a634-abd169213a90,Mapillary,762996979248626,0.5764088451707139,1110030644.0,1110034412.0,0.0,528905429,False,,,footway,walk,,,40.105,1110034412.0,1110030644.0,,,,,,2.0,
67f73542-30ed-4f86-ae37-c41e1f748843,Mapillary,492446693243289,1.2366490206621688,1110030644.0,5138703158.0,0.0,528905429,False,,,footway,walk,,,29.795,5138703158.0,1110030644.0,,,,,,2.0,
a7e4eaad-11f0-4212-9a8f-d36d4d5457d4,Mapillary,425297020421187,0.6658520199617669,4816030293.0,5138687764.0,0.0,"[149654680, 528903517]",False,,,footway,walk,,,39.573,5138687764.0,4816030293.0,,,yes,,,,
19182508-84cc-41b4-b1c1-275b065589cb,Mapillary,816199573795953,4.423777452703779,1110030644.0,5138703197.0,0.0,528905421,False,,,footway,walk,,,11.263,5138703197.0,1110030644.0,,,,,,2.0,
6f94aa0c-cba3-4abb-846b-e47e755262aa,Mapillary,1192466025240572,4.769643335121041,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
53f392c0-e683-4178-8abb-dbbb837630fb,Mapillary,980459610231702,0.5964887938678242,1110030644.0,1110034412.0,0.0,528905429,False,,,footway,walk,,,40.105,1110034412.0,1110030644.0,,,,,,2.0,
48648f4f-16bb-4d41-8fc6-3925468f0afd,Mapillary,984874809502015,0.0950623453707077,602165511.0,5040188445.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,48.225,5040188445.0,602165511.0,,,,,,,
d58a9c7d-b141-41c6-953a-8f6696fe759c,Mapillary,3889108674652650,5.570853412783885,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
d03d8f90-ba3a-4f19-9808-5119b4bcf476,Mapillary,1170335490926187,2.639563443906084,1110030527.0,1110030948.0,0.0,528905431,False,,,footway,walk,,,19.798,1110030948.0,1110030527.0,,,,,,2.0,
585bf205-47e8-48cb-a367-6d625bdd728c,Mapillary,487256650352444,4.445050097416583,1110031600.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,18.535,1110034484.0,1110031600.0,,,,,,2.0,
0a9ec0d2-1f29-4733-9645-09b8da0cf2cb,Mapillary,1108732750242312,1.4530762233222716,4816030293.0,5138687764.0,0.0,"[149654680, 528903517]",False,,,footway,walk,,,39.573,5138687764.0,4816030293.0,,,yes,,,,
a59ee532-0287-4ce5-8b77-f53887d0cd73,Mapillary,940678354526832,1.9835667164214883,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
493c0b76-cd5b-451d-995f-5c0f7b9b8116,Mapillary,354393481021837,3.145827459789821,1110030527.0,1110030948.0,0.0,528905431,False,,,footway,walk,,,19.798,1110030948.0,1110030527.0,,,,,,2.0,
3e6db85a-b389-4a4b-8b5f-0073e940c956,Mapillary,310841201996782,1.39805209807167,9935081125.0,10661652683.0,0.0,1145688882,False,,,footway,walk,,,103.565,10661652683.0,9935081125.0,,,,,,,
3c235233-6c2e-490a-b697-13496df6872d,Mapillary,420596764291913,0.1389774743051988,1625964814.0,4816030296.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,57.33,4816030296.0,1625964814.0,,,,,,,
186a60c6-5bc9-4132-a3a9-1f71387451fb,Mapillary,481323750975226,1.1939723602627936,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
f9b77660-0bdc-4254-a803-600b67ad3e9f,Mapillary,7778643315545156,0.6172058499871487,1110030644.0,1110034412.0,0.0,528905429,False,,,footway,walk,,,40.105,1110034412.0,1110030644.0,,,,,,2.0,
5c519689-35b9-49f5-9a22-6fde6f3158fe,Mapillary,390108950725506,0.3580112386498044,9935081125.0,10661652683.0,0.0,1145688882,False,,,footway,walk,,,103.565,10661652683.0,9935081125.0,,,,,,,
4edd9d71-6c73-43b0-8367-ec360c3408a1,Mapillary,973043760981322,3.889514330058111,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
e5afb11c-14f5-40e5-8c8b-8846d91ef106,Mapillary,1180881389759846,1.2140131987050085,1110030644.0,1110034412.0,0.0,528905429,False,,,footway,walk,,,40.105,1110034412.0,1110030644.0,,,,,,2.0,
03f2d05e-3c50-4489-ad88-18d2b7ab9028,Mapillary,978432397085703,3.682541152370988,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
565137af-f4c1-4cf2-9213-9a8df653ef96,Mapillary,7860834893959797,1.845015501081445,1110030527.0,1110030948.0,0.0,528905431,False,,,footway,walk,,,19.798,1110030948.0,1110030527.0,,,,,,2.0,
7319031d-3787-4ca2-9b98-4390b6d8ee9b,Mapillary,976474997593644,0.8256722756785122,1110030644.0,5138703197.0,0.0,528905421,False,,,footway,walk,,,11.263,5138703197.0,1110030644.0,,,,,,2.0,
f4bd2271-705b-4d74-be3f-e06801d008d5,Mapillary,999540718008349,0.4936263090113564,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
dc9a34ab-2288-4b65-8116-06dea03dffd9,Mapillary,1028223678640299,5.147104201954366,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
5cc19884-02ec-4182-acaa-bee667d114ae,Mapillary,475490651633881,1.9916483456333856,9935081125.0,10661652683.0,0.0,1145688882,False,,,footway,walk,,,103.565,10661652683.0,9935081125.0,,,,,,,
a08f965d-71bb-4648-a693-5aabca580540,Mapillary,1692566701547850,5.5636990681902105,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
3a0532ff-933a-4801-851f-707851703296,Mapillary,2195885150749873,1.4091975282528852,4816030294.0,4816030296.0,0.0,152773938,False,,Red Brick Path,footway,walk,,,15.906,4816030296.0,4816030294.0,,,,,,,
1c04f5c2-f9d7-43ba-91ce-490ca475745d,Mapillary,1198622094485423,0.4551678594227727,5138702697.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,93.698,7386404874.0,5138702697.0,,,,,,2.0,
bdee64d4-1b06-48b1-9414-ee4de935bc15,Mapillary,446480394678405,0.6623946548985197,1625964814.0,1625964823.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,17.194,1625964823.0,1625964814.0,,,,,,,
08d9de49-edc9-41b8-a4ab-d244ff26b178,Mapillary,430912883102216,0.3576289673862005,5138702697.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,93.698,7386404874.0,5138702697.0,,,,,,2.0,
ed0296cf-e648-4e4f-9889-9694918d29c2,Mapillary,383159037584791,2.024435697647605,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,building_passage,,,,2.0,
bd91f768-9949-4c18-b42e-14b22ed6a5bc,Mapillary,2184393428560039,0.4258385653406417,5138687764.0,5146317039.0,0.0,529822846,False,,,footway,walk,,,19.272,5146317039.0,5138687764.0,,,yes,,,,
a70f0ad7-0a01-4c82-b003-2a5f2b62b2a8,Mapillary,1562362174345071,1.565193927479896,6985965255.0,7950290077.0,0.0,746516608,False,4,Farrer Road,footway,walk,70.0,,183.135,7950290077.0,6985965255.0,,,,,,,
aeb004c4-ef2c-4f9e-85ec-a05ebd22cc80,Mapillary,409809942046615,0.7553668960659741,1625964823.0,5040175163.0,0.0,516269474,False,,,footway,walk,,,75.761,5040175163.0,1625964823.0,,,,,,,
1cbbd2c5-2930-4ba7-b045-50e874b10126,Mapillary,1181556346203702,2.803642585498946,1625964814.0,4816030296.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,57.33,4816030296.0,1625964814.0,,,,,,,
e1be4b18-0243-41e7-b9ec-5f916d59db0c,Mapillary,2947876318721676,0.4224840651281565,10655147613.0,10655147615.0,0.0,1144803567,False,,,footway,walk,,,13.641,10655147615.0,10655147613.0,,,,,,,
e8a50df1-707d-42b6-81f9-eef113f6d7df,Mapillary,1040176157449977,3.530374840267166,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
ff0ec13e-db60-4eb7-99c4-c6e63d3f9f65,Mapillary,1497264390866182,1.491372485737271,9935081125.0,10661652683.0,0.0,1145688882,False,,,footway,walk,,,103.565,10661652683.0,9935081125.0,,,,,,,
59134375-5095-4238-884e-3faf1ece0ffd,Mapillary,1212961809871548,6.040891050681416,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
3bf773d6-6259-4b8a-8864-83cb247d8af5,Mapillary,838859354819611,2.3223527956319727,1110030644.0,5138703158.0,0.0,528905429,False,,,footway,walk,,,29.795,5138703158.0,1110030644.0,,,,,,2.0,
5c24365b-d1c6-499f-91c0-88f2ffeeecb9,Mapillary,844874247521237,2.812808072880232,1625964814.0,4816030296.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,57.33,4816030296.0,1625964814.0,,,,,,,
2b93f7b1-845a-4f41-a937-007d523c8cf2,Mapillary,1191035052075235,0.393915816595629,4816030293.0,5138687764.0,0.0,"[149654680, 528903517]",False,,,footway,walk,,,39.573,5138687764.0,4816030293.0,,,yes,,,,
a877de9f-abaf-401e-9f8e-3af01d012366,Mapillary,1450551129166497,2.345872581494964,6985965255.0,7950290077.0,0.0,746516608,False,4,Farrer Road,footway,walk,70.0,,183.135,7950290077.0,6985965255.0,,,,,,,
172604a8-646a-4e83-9df5-d4063ff1bd75,Mapillary,2896380863873018,4.995509480330181,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
08bcc4bf-b378-4d8d-b3b9-7d98a65542b7,Mapillary,2203282600025825,2.3619979748725624,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
13733e67-3de0-4a99-9e64-cdf3374da50f,Mapillary,1016702986535916,1.1829376199895787,1110030644.0,1110034412.0,0.0,528905429,False,,,footway,walk,,,40.105,1110034412.0,1110030644.0,,,,,,2.0,
b6296eb6-41f7-48c4-a540-99270aa12f02,Mapillary,427030236955340,1.0748688035578975,1625964814.0,1625964823.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,17.194,1625964823.0,1625964814.0,,,,,,,
4325199b-428f-4ef3-a1cf-b3dda343090a,Mapillary,815901760493933,4.071197557110772,1625964814.0,4816030296.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,57.33,4816030296.0,1625964814.0,,,,,,,
66a5085b-87a4-4662-ba4c-7fad0064f4cd,Mapillary,1615445469237800,0.9033806681705192,1625964814.0,4816030296.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,57.33,4816030296.0,1625964814.0,,,,,,,
ef7c3bc0-47f4-468b-b76a-70c99c33be46,Mapillary,783278883996689,0.1416892649879201,5138702697.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,93.698,7386404874.0,5138702697.0,,,,,,2.0,
5e2d67b3-1f03-418c-9b87-b523d40a24c7,Mapillary,453173907348026,0.9972628944932184,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
0d1df03a-812f-46da-a05c-0ed81e29060e,Mapillary,776551304683530,3.097670705951816,4816030293.0,4816030294.0,0.0,149654686,False,,,steps,walk,,,8.581,4816030294.0,4816030293.0,,,yes,,,,
fc8d496d-357b-4361-983d-cec6f1642ef5,Mapillary,374789365191255,2.251882729663756,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
8f862bf2-5667-449f-862b-e7eefd6545c5,Mapillary,841903951147551,4.675827426942624,1110031600.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,18.535,1110034484.0,1110031600.0,,,,,,2.0,
7fb27668-6511-4322-98a4-886fa8e61c9e,Mapillary,440740128727163,1.0128906668778987,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
2cec3fae-6062-4dba-bfa0-89e8d63d12e5,Mapillary,1633685980820624,3.3645771814244694,1110030644.0,5138703197.0,0.0,528905421,False,,,footway,walk,,,11.263,5138703197.0,1110030644.0,,,,,,2.0,
18449219-bb1c-4425-91e0-ed90401abf63,Mapillary,392109919848703,1.8496715843943996,1625964814.0,4816030296.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,57.33,4816030296.0,1625964814.0,,,,,,,
8aef6ef1-e15e-4f1a-916a-0e82357708f0,Mapillary,2184173651944487,1.738310883226252,1110030644.0,1110034412.0,0.0,528905429,False,,,footway,walk,,,40.105,1110034412.0,1110030644.0,,,,,,2.0,
3e133975-5362-48aa-be49-d2375ee1ab15,Mapillary,469744315551674,4.995850854502335,1625964814.0,4816030296.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,57.33,4816030296.0,1625964814.0,,,,,,,
245cad5e-62de-44e3-a90b-c308e043a862,Mapillary,1644992222931551,2.6550494345647984,243415110.0,243415111.0,0.0,"[631931749, 478122499, 22694133]",True,4,Farrer Road,trunk,drive,70.0,,72.446,243415110.0,243415111.0,,,,,,,
df2fb56e-254d-4eb2-9079-933f0ebd52c0,Mapillary,834307678609252,0.234418939950497,9935081125.0,10661652683.0,0.0,1145688882,False,,,footway,walk,,,103.565,10661652683.0,9935081125.0,,,,,,,
e01ea15a-ad07-4d5c-87be-f8a9b41e3298,Mapillary,367979382526027,1.8496715843943996,1625964814.0,4816030296.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,57.33,4816030296.0,1625964814.0,,,,,,,
f34716bf-f62b-43d4-8ba9-288f5ffc8eab,Mapillary,26046427321637424,2.355835272998108,1110030644.0,1110034412.0,0.0,528905429,False,,,footway,walk,,,40.105,1110034412.0,1110030644.0,,,,,,2.0,
50a72b15-4927-44a0-858d-13f9a0ba991c,Mapillary,786981110189716,0.0836206085454927,5138687764.0,5146317039.0,0.0,529822846,False,,,footway,walk,,,19.272,5146317039.0,5138687764.0,,,yes,,,,
13cf8fb2-3b74-4618-9787-f9ebbc05faee,Mapillary,993419138960724,5.709060889152288,1110031600.0,7386404874.0,0.0,47248795,False,,,footway,walk,,,61.565000000000005,7386404874.0,1110031600.0,,,,,,2.0,
e8bc9db9-6a26-420a-8989-6bd2fad35ee3,Mapillary,1217211035842025,0.1856938623306294,602165511.0,5040188445.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,48.225,5040188445.0,602165511.0,,,,,,,
049f60d0-d15d-4f07-90be-88a2baecafa8,Mapillary,457892440205979,1.237280496307526,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
4d075081-e29c-4e64-97fc-232312aaccfe,Mapillary,975416700921458,1.3647583822648066,602165511.0,1625965228.0,0.0,531725230,False,,Red Brick Path,footway,walk,,,60.111,1625965228.0,602165511.0,,,,,,,
aaf87b2a-0371-4013-afa1-28c57becb4b9,Mapillary,1179334800183294,4.00138841983603,5138687764.0,5146317039.0,0.0,529822846,False,,,footway,walk,,,19.272,5146317039.0,5138687764.0,,,,,,,
0b0fa1d3-ddc5-4f0a-83a8-61cb73f8e602,Mapillary,3294781010818366,1.318304669496383,1110030644.0,5138703158.0,0.0,528905429,False,,,footway,walk,,,29.795,5138703158.0,1110030644.0,,,,,,2.0,
128f7d69-19ee-42e5-a376-9faf740239eb,Mapillary,1161820114830624,0.937724338176812,4816030293.0,5138687764.0,0.0,"[149654680, 528903517]",False,,,footway,walk,,,39.573,5138687764.0,4816030293.0,,,yes,,,,
c81447c4-2688-418d-8796-ff9d036adf73,Mapillary,353078780810489,0.3877098616831544,1625964823.0,5040175163.0,0.0,516269474,False,,,footway,walk,,,75.761,5040175163.0,1625964823.0,,,,,,,
9ecd0303-d554-44d8-88c4-d1f956b457b5,Mapillary,1032586614893113,1.385401778483491,1110030644.0,5138703197.0,0.0,528905421,False,,,footway,walk,,,11.263,5138703197.0,1110030644.0,,,,,,2.0,
9556f8ba-3422-4a03-9e45-088d40931e86,Mapillary,1653741035449836,2.2643055760565627,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
940c96b5-455d-47f4-8281-f1b8ef7a2c86,Mapillary,1491484321455442,1.259754320387969,9935081125.0,10661652683.0,0.0,1145688882,False,,,footway,walk,,,103.565,10661652683.0,9935081125.0,,,yes,,,,
8a7b6ce4-dd13-4f73-8b6e-4524b5d0c2d4,Mapillary,2766530793501326,2.803642585498946,1625964814.0,4816030296.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,57.33,4816030296.0,1625964814.0,,,,,,,
70c094c1-1bb0-4f70-a829-608d956a65e7,Mapillary,1380729215927805,5.272682213437696,1110031600.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,18.535,1110034484.0,1110031600.0,,,,,,2.0,
00f7b86c-23df-4158-81b3-b7a60f59c5c8,Mapillary,1012593297154548,2.5326741164832485,5040175148.0,5040175163.0,0.0,516269474,False,,Red Brick Path,footway,walk,,,26.742,5040175163.0,5040175148.0,,,,,,,
f5c62c9c-4ce1-482e-be76-3f3ba6166c5f,Mapillary,822515893128385,0.7553668960659741,1625964823.0,5040175163.0,0.0,516269474,False,,,footway,walk,,,75.761,5040175163.0,1625964823.0,,,,,,,
38105972-39f1-418e-832a-ce21627d960c,Mapillary,441133461970676,3.54845760198776,5138687764.0,5146317039.0,0.0,529822846,False,,,footway,walk,,,19.272,5146317039.0,5138687764.0,,,,,,,
5f19a532-fda3-4a23-bfda-018f3845b494,Mapillary,793398942998301,0.2575660748254202,243414300.0,243415110.0,0.0,"[152301691, 481653398, 771534654, 771534655]",True,"['2', '1', '3']",Farrer Road,trunk,drive,70.0,,211.027,243414300.0,243415110.0,,yes,,,yes,,
9ba4c59b-1376-4252-b949-b4146142a285,Mapillary,1142520003736119,0.1317014578353153,1625964696.0,4816030294.0,0.0,149654701,False,,,footway,walk,,,40.738,4816030294.0,1625964696.0,,,,,,,
a14764c9-e791-477c-bc52-23985d392c22,Mapillary,2033572667038650,0.2422966153771301,4816030293.0,5138687764.0,0.0,"[149654680, 528903517]",False,,,footway,walk,,,39.573,5138687764.0,4816030293.0,,,yes,,,,
da66eae3-08a8-4ca3-acac-d7081bd2e25d,Mapillary,1672938240150635,1.5300006217515296,602165511.0,5040188445.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,48.225,5040188445.0,602165511.0,,,,,,,
72914240-3c6f-4023-b308-23dd5d2c7bef,Mapillary,1890180238163771,0.0411155662442983,1110030644.0,1110034412.0,0.0,528905429,False,,,footway,walk,,,40.105,1110034412.0,1110030644.0,,,,,,2.0,
0b5a911e-2972-422f-a383-d41d143031e3,Mapillary,866014772016246,3.091812424836188,1625964814.0,4816030296.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,57.33,4816030296.0,1625964814.0,,,,,,,
00f8fad3-4116-4a54-931d-00fabbacdd5b,Mapillary,477878661293652,2.162780224463589,5040175148.0,5040175163.0,0.0,516269474,False,,Red Brick Path,footway,walk,,,26.742,5040175163.0,5040175148.0,,,,,,,
e7b66d9e-3365-411d-b365-0731e4a07ae9,Mapillary,1176688337083394,2.003585587091893,9935081125.0,10661652683.0,0.0,1145688882,False,,,footway,walk,,,103.565,10661652683.0,9935081125.0,,,yes,,,,
d2e23ee2-3f62-4f3c-9367-063b62c7b611,Mapillary,1195074155262652,2.639306879279452,9935081125.0,10661652683.0,0.0,1145688882,False,,,footway,walk,,,103.565,10661652683.0,9935081125.0,,,,,,,
77d93da4-f7f4-4d1b-9372-16583a1fb160,Mapillary,1497393900851017,0.8467898798512417,602165511.0,5040188445.0,0.0,47257453,False,,Red Brick Path,footway,walk,,,48.225,5040188445.0,602165511.0,,,,,,,
957bbc5b-4715-4593-8ca0-5c100ee93f5b,Mapillary,417443027938371,0.1356643892624503,4816030293.0,5138687764.0,0.0,"[149654680, 528903517]",False,,,footway,walk,,,39.573,5138687764.0,4816030293.0,,,yes,,,,
4d65e6b6-560b-4e66-a383-ed1d980102c8,Mapillary,981367543235197,0.5164051578427593,4816030293.0,5138687764.0,0.0,"[149654680, 528903517]",False,,,footway,walk,,,39.573,5138687764.0,4816030293.0,,,yes,,,,
851d1f51-24c4-4862-ac15-9e60cdf8d867,Mapillary,372768528661059,1.1161825855035756,5040175148.0,5040175163.0,0.0,516269474,False,,Red Brick Path,footway,walk,,,26.742,5040175163.0,5040175148.0,,,,,,,
8a612bc5-69cd-478f-90b6-8d8fe808ebdf,Mapillary,884056066891635,0.3971611817480275,1110031600.0,5138702697.0,0.0,528905423,False,,,footway,walk,,,39.253,5138702697.0,1110031600.0,,,,,,2.0,
3a88cd79-ee58-4c0b-b9e6-537d3aabed81,Mapillary,1983271625453487,0.1917466135397911,1110029828.0,1110034484.0,0.0,47248795,False,,,footway,walk,,,70.349,1110034484.0,1110029828.0,,,,,,2.0,
058b4aae-1c11-49d9-ba94-9c8b40f40561,Mapillary,1103597961417772,4.834500152381368,10655124314.0,10655124316.0,0.0,1144801771,False,,,footway,walk,,,14.003,10655124316.0,10655124314.0,,,,,,2.0,
a9605648-723d-4cc5-bb47-e6b88c82b5f7,Mapillary,1163670114833302,1.884388980233132,5146317039.0,5146317045.0,0.0,529822846,False,,,footway,walk,,,41.049,5146317045.0,5146317039.0,,,,,,,
